"Taxon","longitude","latitude","uncertainty","year"
"Hedera helix L. subsp. helix",11.189327,43.969887,1784.12411615277,2009
"Hedera helix L. subsp. helix",11.280677,43.804065,1784.12411615277,1960
"Hedera helix L. subsp. helix",11.283864,43.147185,1784.12411615277,2000
"Euphorbia dendroides L.",11.09516,42.25488,1784.12411615277,1836
"Hedera helix L. subsp. helix",11.237356,43.203652,3989.42280401433,2001
"Hedera helix L. subsp. helix",11.168726,43.894235,1784.12411615277,2009
"Euphorbia dendroides L.",11.081389,42.418528,1784.12411615277,1990
"Euphorbia dendroides L.",9.835168,43.050853,1784.12411615277,1910
"Euphorbia dendroides L.",9.818082,43.037775,1784.12411615277,1896
"Euphorbia dendroides L.",9.818082,43.037775,1784.12411615277,1910
"Seseli tortuosum L. subsp. tortuosum",10.557218,43.707474,1784.12411615277,2009
"Calluna vulgaris (L.) Hull",10.614055,43.932133,1784.12411615277,1857
"Prospero autumnale (L.) Speta",10.557218,43.707474,1784.12411615277,2009
"Prospero autumnale (L.) Speta",10.533516,43.751545,1784.12411615277,2009
"Hibiscus trionum L.",12.046446,43.669608,1784.12411615277,1860
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.671749,43.409219,1784.12411615277,1969
"Tradescantia fluminensis Vell.",10.194523,44.002116,564.189583547756,1978
"Hedera helix L. subsp. helix",10.201061,44.071213,1784.12411615277,1979
"Euphorbia dendroides L.",10.174198,43.992685,1784.12411615277,1983
"Euphorbia dendroides L.",10.174198,43.992685,1784.12411615277,1983
"Seseli tortuosum L. subsp. tortuosum",10.487928,43.749476,1784.12411615277,2009
"Hedera helix L. subsp. helix",10.390921,43.637023,1784.12411615277,1979
"Hieracium sabaudum L.",11.55096,42.88612,1784.12411615277,1994
"Hieracium racemosum Waldst. & Kit. ex Willd.",11.66307,42.88348,1784.12411615277,1994
"Hieracium racemosum Waldst. & Kit. ex Willd.",11.58744,42.8493,1784.12411615277,1994
"Hieracium racemosum Waldst. & Kit. ex Willd.",11.59897,42.84107,1784.12411615277,1994
"Hieracium racemosum Waldst. & Kit. ex Willd.",11.57693,42.89451,1784.12411615277,1994
"Hieracium racemosum Waldst. & Kit. ex Willd.",11.61284,42.88493,1784.12411615277,1994
"Hieracium racemosum Waldst. & Kit. ex Willd.",11.55096,42.88612,1784.12411615277,1994
"Pulicaria vulgaris Gaertn.",10.949922,43.161434,1784.12411615277,2002
"Arbutus unedo L.",10.667962,43.71392,1784.12411615277,1951
"Artemisia verlotiorum Lamotte",11.66666,42.76637,1784.12411615277,2008
"Anredera cordifolia (Ten.) Steenis",9.90239,43.43174,1784.12411615277,1995
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.499548334619,43.8448317308723,564.189583547756,2018
"Smilax aspera L.",10.293860757704,43.5895327572661,564.189583547756,2009
"Arbutus unedo L.",10.759465,42.923292,1784.12411615277,1908
"Hedera helix L. subsp. helix",11.4362233883555,42.5687424946294,564.189583547756,2019
"Seseli tortuosum L. subsp. tortuosum",10.145813,44.032592,1784.12411615277,1942
"Euphorbia dendroides L.",11.09516,42.25488,1784.12411615277,1886
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.903171,42.366977,1784.12411615277,1894
"Arbutus unedo L.",10.903171,42.366977,1784.12411615277,1897
"Colchicum lusitanum Brot.",10.804126,43.73242,1784.12411615277,1952
"Cervaria rivinii Gaertn.",11.39169,42.889722,1784.12411615277,2000
"Euphorbia dendroides L.",10.174198,43.992685,1784.12411615277,1982
"Sorghum bicolor (L.) Moench",11.374771,42.397728,1784.12411615277,2001
"Odontites luteus (L.) Clairv. subsp. luteus",11.189327,43.969887,1784.12411615277,2009
"Odontites luteus (L.) Clairv. subsp. luteus",11.168726,43.894235,1784.12411615277,2009
"Odontites luteus (L.) Clairv. subsp. luteus",11.304202,43.105901,1784.12411615277,1999
"Odontites luteus (L.) Clairv. subsp. luteus",11.164831,44.001953,1784.12411615277,2009
"Odontites luteus (L.) Clairv. subsp. luteus",11.157338,43.96659,1784.12411615277,2009
"Odontites luteus (L.) Clairv. subsp. luteus",11.168726,43.894235,1784.12411615277,2009
"Arbutus unedo L.",9.8471,43.04489,1784.12411615277,1969
"Arbutus unedo L.",10.492546,42.988332,1784.12411615277,1970
"Arbutus unedo L.",10.569225,43.162997,1784.12411615277,1933
"Arbutus unedo L.",11.660588,43.370515,1784.12411615277,1916
"Arbutus unedo L.",11.527461,43.836794,1784.12411615277,1872
"Dittrichia graveolens (L.) Greuter",10.294289,43.727664,1784.12411615277,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.168726,43.894235,1784.12411615277,2009
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.164831,44.001953,1784.12411615277,2009
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.149001,43.924799,1784.12411615277,2009
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.304202,43.105901,1784.12411615277,1999
"Arbutus unedo L.",10.569225,43.162997,1784.12411615277,1933
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.334849,43.08538,1784.12411615277,2000
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.334849,43.08538,1784.12411615277,1999
"Arbutus unedo L.",10.901329,42.356387,1784.12411615277,1894
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.434912,44.06198,1784.12411615277,2012
"Arbutus unedo L.",10.539952,43.09793,1784.12411615277,1933
"Arbutus unedo L.",10.271331,43.788363,1784.12411615277,1903
"Arbutus unedo L.",10.866032,43.399396,1784.12411615277,1872
"Arbutus unedo L.",10.759465,42.923292,1784.12411615277,1891
"Arbutus unedo L.",11.133181,43.720333,1784.12411615277,1890
"Arbutus unedo L.",11.342996,43.821184,1784.12411615277,1907
"Arbutus unedo L.",10.125344,42.79239,1784.12411615277,1981
"Arbutus unedo L.",10.325808,43.496003,1784.12411615277,1866
"Arbutus unedo L.",10.27576,44.005707,1784.12411615277,1942
"Arbutus unedo L.",10.569225,43.162997,1784.12411615277,1935
"Arbutus unedo L.",10.505769,42.950049,1784.12411615277,1951
"Arbutus unedo L.",10.505467,42.950071,1784.12411615277,1951
"Arbutus unedo L.",10.505467,42.950071,1784.12411615277,1951
"Symphyotrichum novi-belgii (L.) G.L.Nesom",11.103552,43.942612,1784.12411615277,2013
"Arbutus unedo L.",10.32081,42.78047,1784.12411615277,1940
"Arbutus unedo L.",10.166738,42.766669,1784.12411615277,1936
"Arbutus unedo L.",10.166738,42.766669,1784.12411615277,1936
"Arbutus unedo L.",10.266059,42.799177,1784.12411615277,1972
"Arbutus unedo L.",9.818082,43.037775,1784.12411615277,1910
"Arbutus unedo L.",11.046116,43.820191,1784.12411615277,1963
"Arbutus unedo L.",10.310407,42.337112,1784.12411615277,1902
"Arbutus unedo L.",10.310407,42.337112,1784.12411615277,1971
"Arbutus unedo L.",10.492546,42.988332,1784.12411615277,1968
"Hedera helix L. subsp. helix",11.103552,43.942612,1784.12411615277,2013
"Arbutus unedo L.",10.880507,42.366216,1784.12411615277,1999
"Arbutus unedo L.",10.075458,42.580947,1784.12411615277,1901
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1905
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1843
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1843
"Artemisia verlotiorum Lamotte",10.851276,43.713485,564.189583547756,2015
"Arbutus unedo L.",9.9045,43.42779,1784.12411615277,1995
"Arbutus unedo L.",9.89079,43.42435,1784.12411615277,1995
"Arbutus unedo L.",10.953135,43.341105,1784.12411615277,2000
"Calluna vulgaris (L.) Hull",10.25461,44.25488,1784.12411615277,1987
"Calluna vulgaris (L.) Hull",11.227309,42.446132,1784.12411615277,1983
"Helianthus pauciflorus Nutt.",10.46016,43.747481,1784.12411615277,2000
"Calluna vulgaris (L.) Hull",10.184189,43.94487,1784.12411615277,1983
"Calluna vulgaris (L.) Hull",10.37752,44.200618,1784.12411615277,1978
"Calluna vulgaris (L.) Hull",10.37752,44.200618,1784.12411615277,1978
"Calluna vulgaris (L.) Hull",10.343478,43.742106,1784.12411615277,1996
"Calluna vulgaris (L.) Hull",10.212315,44.071912,1784.12411615277,1976
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz",9.89901,43.42395,1784.12411615277,1995
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz",9.90239,43.43174,1784.12411615277,1995
"Triglochin laxiflora Guss.",9.843742,43.048431,1784.12411615277,2005
"Hedera helix L. subsp. helix",10.563198,43.486874,1784.12411615277,2005
"Prospero autumnale (L.) Speta",11.168726,43.894235,3989.42280401433,2009
"Hedera helix L. subsp. helix",10.522114,43.442028,1784.12411615277,2005
"Hieracium sabaudum L.",11.168866,42.899181,1784.12411615277,1996
"Cervaria rivinii Gaertn.",10.343975,43.677622,1784.12411615277,2014
"Arbutus unedo L.",10.075458,42.580947,1784.12411615277,1908
"Odontites luteus (L.) Clairv. subsp. luteus",11.168866,42.899197,1784.12411615277,1996
"Cyclamen hederifolium Aiton subsp. hederifolium",10.567619,43.487242,1784.12411615277,2005
"Odontites luteus (L.) Clairv. subsp. luteus",11.868945,42.9473,1784.12411615277,1998
"Odontites luteus (L.) Clairv. subsp. luteus",10.949922,43.161434,1784.12411615277,2004
"Dittrichia viscosa (L.) Greuter subsp. viscosa",9.9045,43.42779,1784.12411615277,1995
"Dittrichia viscosa (L.) Greuter subsp. viscosa",9.90239,43.43174,1784.12411615277,1995
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.508386,42.74064,1784.12411615277,2005
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.311995,42.766451,1784.12411615277,2003
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.515018,43.475437,1784.12411615277,2005
"Erica multiflora L. subsp. multiflora",11.100882,42.252801,1784.12411615277,1886
"Erica multiflora L. subsp. multiflora",11.100882,42.252801,1784.12411615277,1886
"Erica multiflora L. subsp. multiflora",11.100882,42.252801,1784.12411615277,1897
"Erica multiflora L. subsp. multiflora",11.100882,42.252801,1784.12411615277,1856
"Euphorbia dendroides L.",11.100882,42.252801,1784.12411615277,1887
"Euphorbia dendroides L.",11.100882,42.252801,1784.12411615277,1882
"Ceratonia siliqua L.",10.89197,42.379389,1784.12411615277,1900
"Pulicaria vulgaris Gaertn.",11.66666,42.76637,1784.12411615277,2008
"Spiranthes spiralis (L.) Chevall.",10.44196,43.79155,1784.12411615277,2009
"Spiranthes spiralis (L.) Chevall.",10.4487,43.77288,1784.12411615277,2009
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.703153,43.292956,1784.12411615277,1953
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.857417,43.432075,1784.12411615277,1909
"Spiranthes spiralis (L.) Chevall.",11.157338,43.96659,1784.12411615277,2009
"Ceratonia siliqua L.",11.203694,42.393759,564.189583547756,1908
"Ceratonia siliqua L.",10.294215,42.78222,3989.42280401433,1908
"Pulicaria vulgaris Gaertn.",11.367415,42.791777,1784.12411615277,2000
"Odontites luteus (L.) Clairv. subsp. luteus",10.477202,43.771755,1784.12411615277,2009
"Cyclamen hederifolium Aiton subsp. hederifolium",11.168726,43.894235,3989.42280401433,2009
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.477202,43.771755,1784.12411615277,2009
"Artemisia verlotiorum Lamotte",11.149001,43.924799,1784.12411615277,2009
"Spiranthes spiralis (L.) Chevall.",10.571995,43.68663,1784.12411615277,2009
"Spiranthes spiralis (L.) Chevall.",10.211193,43.989759,1784.12411615277,1860
"Spiranthes spiralis (L.) Chevall.",10.560733,44.056111,1784.12411615277,1860
"Erica multiflora L. subsp. multiflora",10.661103,44.039994,1784.12411615277,1995
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.944997,43.79569,1784.12411615277,2012
"Calluna vulgaris (L.) Hull",11.381336,43.955908,1784.12411615277,1958
"Calluna vulgaris (L.) Hull",10.709367,43.716395,1784.12411615277,1951
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.10196,43.94595,1784.12411615277,2013
"Oenothera latipetala (Soldano) Soldano",10.705954,43.751426,1784.12411615277,2015
"Arbutus unedo L.",10.294215,42.78222,3989.42280401433,1908
"Cervaria rivinii Gaertn.",11.168726,43.894235,1784.12411615277,2009
"Cervaria rivinii Gaertn.",11.164831,44.001953,1784.12411615277,2009
"Cervaria rivinii Gaertn.",11.157338,43.96659,1784.12411615277,2009
"Spiranthes spiralis (L.) Chevall.",11.052711,43.959433,1784.12411615277,1999
"Helianthus tuberosus L.",11.168726,43.894235,1784.12411615277,2009
"Spiranthes spiralis (L.) Chevall.",10.428853,43.431197,1784.12411615277,2011
"Oxybasis chenopodioides (L.) S.Fuentes, Uotila & Borsch",10.386087,43.714258,1784.12411615277,1861
"Oxybasis chenopodioides (L.) S.Fuentes, Uotila & Borsch",10.386087,43.714258,1784.12411615277,1862
"Euphorbia dendroides L.",11.081389,42.418528,1784.12411615277,1905
"Euphorbia dendroides L.",11.081389,42.418528,1784.12411615277,1892
"Cyclamen hederifolium Aiton subsp. hederifolium",11.418141,42.456115,1784.12411615277,1991
"Cyclamen hederifolium Aiton subsp. hederifolium",11.653773,43.5113,1784.12411615277,1997
"Cyclamen hederifolium Aiton subsp. hederifolium",11.65038,42.90231,1784.12411615277,1994
"Cyclamen hederifolium Aiton subsp. hederifolium",10.953135,43.341105,1784.12411615277,2000
"Cyclamen hederifolium Aiton subsp. hederifolium",11.506609,42.743994,1784.12411615277,2000
"Seseli tortuosum L. subsp. tortuosum",11.508386,42.74064,1784.12411615277,2005
"Seseli tortuosum L. subsp. tortuosum",11.367415,42.791777,1784.12411615277,2000
"Calluna vulgaris (L.) Hull",10.715882,43.783147,1784.12411615277,1950
"Calluna vulgaris (L.) Hull",10.776039,43.7863,1784.12411615277,1950
"Hedera helix L. subsp. helix",10.322591,43.595669,1784.12411615277,1977
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.168726,43.894235,1784.12411615277,2009
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.149001,43.924799,1784.12411615277,2009
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.164831,44.001953,1784.12411615277,2009
"Spiranthes spiralis (L.) Chevall.",10.533516,43.751545,1784.12411615277,2009
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.189327,43.969887,1784.12411615277,2009
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.477202,43.771755,1784.12411615277,2009
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.848707,43.895463,1784.12411615277,2012
"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.261707,43.821793,1784.12411615277,1990
"Delairea odorata Lem.",10.284343,42.81436,1784.12411615277,2010
"Smilax aspera L.",10.718286,43.761279,1784.12411615277,1895
"Smilax aspera L.",11.508386,42.74064,1784.12411615277,2005
"Prospero autumnale (L.) Speta",10.075458,42.580947,1784.12411615277,1901
"Smilax aspera L.",10.300545,42.77614,1784.12411615277,2003
"Smilax aspera L.",10.106665,42.583036,564.189583547756,1970
"Symphyotrichum lanceolatum (Willd.) G.L.Nesom",10.925134,42.773994,1784.12411615277,1999
"Cervaria rivinii Gaertn.",10.178859,44.058398,1784.12411615277,2013
"Spiranthes spiralis (L.) Chevall.",10.523512,43.720404,1784.12411615277,2007
"Spiranthes spiralis (L.) Chevall.",10.130421,44.033755,1784.12411615277,1942
"Arbutus unedo L.",10.903171,42.366977,1784.12411615277,1894
"Hieracium sabaudum L.",10.261707,43.821793,1784.12411615277,1990
"Sternbergia colchiciflora Waldst. & Kit.",11.87559,42.929953,1784.12411615277,1998
"Arbutus unedo L.",11.653773,43.5113,1784.12411615277,1997
"Arbutus unedo L.",10.903171,42.366977,1784.12411615277,1895
"Leersia oryzoides (L.) Sw.",11.29169,43.13937,1784.12411615277,1999
"Sorghum bicolor (L.) Moench",9.89901,43.42395,1784.12411615277,1995
"Hedera helix L. subsp. helix",11.168866,42.899197,1784.12411615277,1996
"Arbutus unedo L.",10.903171,42.366977,1784.12411615277,1996
"Arbutus unedo L.",10.075458,42.580947,1784.12411615277,1901
"Arbutus unedo L.",10.481141,43.586714,1784.12411615277,2008
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.261707,43.821793,1784.12411615277,1990
"Chenopodiastrum hybridum (L.) S.Fuentes, Uotila & Borsch",11.149001,43.924799,1784.12411615277,2009
"Hedera helix L. subsp. helix",10.949922,43.161434,1784.12411615277,1964
"Hedera helix L. subsp. helix",10.481141,43.586714,1784.12411615277,2008
"Hedera helix L. subsp. helix",11.076548,43.91797,1784.12411615277,2002
"Hedera helix L. subsp. helix",11.20293,43.594518,1784.12411615277,2009
"Hedera helix L. subsp. helix",11.040091,43.720169,1784.12411615277,2009
"Hedera helix L. subsp. helix",11.076548,43.91797,1784.12411615277,1936
"Calluna vulgaris (L.) Hull",11.63405,43.36501,564.189583547756,2016
"Colchicum lusitanum Brot.",11.286729,43.801221,1784.12411615277,1954
"Colchicum lusitanum Brot.",10.731841,43.880216,1784.12411615277,1954
"Hedera helix L. subsp. helix",11.198194,43.066337,1784.12411615277,1997
"Hedera helix L. subsp. helix",11.367415,42.791777,1784.12411615277,2005
"Hedera helix L. subsp. helix",11.766173,43.852455,1784.12411615277,2005
"Hedera helix L. subsp. helix",11.209474,43.552467,1784.12411615277,2009
"Colchicum lusitanum Brot.",11.168866,42.899181,1784.12411615277,1996
"Hedera helix L. subsp. helix",11.29364,43.85812,564.189583547756,2016
"Arbutus unedo L.",10.47311,43.808256,1784.12411615277,1982
"Arbutus unedo L.",10.492201,43.848123,1784.12411615277,1969
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",10.533516,43.751545,1784.12411615277,2009
"Calluna vulgaris (L.) Hull",10.177585,44.01888,1784.12411615277,1946
"Calluna vulgaris (L.) Hull",10.569225,43.162997,1784.12411615277,1933
"Calluna vulgaris (L.) Hull",11.311226,43.78118,1784.12411615277,1932
"Calluna vulgaris (L.) Hull",10.569225,43.162997,1784.12411615277,1933
"Calluna vulgaris (L.) Hull",11.4471,43.87698,1784.12411615277,1879
"Calluna vulgaris (L.) Hull",10.593615,44.010372,1784.12411615277,1872
"Erica multiflora L. subsp. multiflora",11.154751,42.362321,1784.12411615277,1993
"Erica multiflora L. subsp. multiflora",10.4888,43.303017,3989.42280401433,1973
"Erica multiflora L. subsp. multiflora",11.199046,42.384756,1784.12411615277,1958
"Cyclamen hederifolium Aiton subsp. hederifolium",10.310592,43.992254,1784.12411615277,2011
"Calluna vulgaris (L.) Hull",11.070076,43.930648,1784.12411615277,1939
"Prospero autumnale (L.) Speta",10.477202,43.771755,1784.12411615277,2009
"Calluna vulgaris (L.) Hull",10.263949,43.860607,1784.12411615277,1898
"Calluna vulgaris (L.) Hull",9.867101,44.375487,3989.42280401433,1907
"Calluna vulgaris (L.) Hull",10.715882,43.783147,1784.12411615277,1950
"Calluna vulgaris (L.) Hull",10.704979,43.791052,1784.12411615277,1950
"Calluna vulgaris (L.) Hull",10.798009,43.7791,1784.12411615277,1950
"Calluna vulgaris (L.) Hull",10.669549,43.711878,1784.12411615277,1951
"Calluna vulgaris (L.) Hull",11.070076,43.930648,1784.12411615277,1933
"Tradescantia fluminensis Vell.",10.533516,43.751545,1784.12411615277,2009
"Odontites luteus (L.) Clairv. subsp. luteus",10.22278,43.988515,1784.12411615277,1860
"Smilax aspera L.",10.653645,43.690777,1784.12411615277,1958
"Hedera helix L. subsp. helix",10.350938,43.743906,1784.12411615277,2010
"Prospero autumnale (L.) Speta",10.350938,43.743906,1784.12411615277,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",10.3747,44.03788,1784.12411615277,2012
"Odontites luteus (L.) Clairv. subsp. luteus",11.237356,43.203652,3989.42280401433,2001
"Odontites luteus (L.) Clairv. subsp. luteus",11.103552,43.942612,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",10.159582,44.031246,1784.12411615277,1942
"Colchicum lusitanum Brot.",11.214799,43.783999,1784.12411615277,1856
"Seseli tortuosum L. subsp. tortuosum",10.925134,42.773994,1784.12411615277,1999
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",11.73022,43.75169,1784.12411615277,2004
"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.506609,42.743994,1784.12411615277,2000
"Arbutus unedo L.",10.229307,43.958506,1784.12411615277,1860
"Arbutus unedo L.",11.100882,42.252801,1784.12411615277,1959
"Smilax aspera L.",10.16732,43.997945,1784.12411615277,1983
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.189327,43.969887,1784.12411615277,2009
"Calluna vulgaris (L.) Hull",11.3716648799471,43.576203729015,1784.12411615277,2019
"Smilax aspera L.",11.482653,42.514007,3989.42280401433,2010
"Prospero autumnale (L.) Speta",11.482653,42.514007,3989.42280401433,2010
"Arbutus unedo L.",11.482653,42.514007,3989.42280401433,2010
"Calluna vulgaris (L.) Hull",11.224943,43.633375,1784.12411615277,1959
"Artemisia verlotiorum Lamotte",11.695246,42.663948,3989.42280401433,2010
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.482653,42.514007,3989.42280401433,2010
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",10.830005,43.878075,1784.12411615277,2013
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",10.850522,43.887981,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",11.482653,42.514007,3989.42280401433,2010
"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch",10.944997,43.79569,1784.12411615277,2013
"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch",10.99472,43.780197,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.909194,43.828846,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.868103,43.849836,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.941745,43.82875,1784.12411615277,2013
"Eclipta prostrata (L.) L.",11.002885,43.806967,1784.12411615277,2013
"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch",10.850522,43.887981,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",11.482653,42.514007,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",10.848707,43.895463,1784.12411615277,2013
"Dittrichia graveolens (L.) Greuter",11.482653,42.514007,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.482653,42.514007,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",10.941745,43.82875,1784.12411615277,2013
"Cyclamen hederifolium Aiton subsp. hederifolium",10.830005,43.878075,1784.12411615277,2013
"Cyclamen hederifolium Aiton subsp. hederifolium",10.868103,43.849836,1784.12411615277,2013
"Cyclamen hederifolium Aiton subsp. hederifolium",10.909194,43.828846,1784.12411615277,2013
"Hedera helix L. subsp. helix",11.482653,42.514007,3989.42280401433,2010
"Symphyotrichum lanceolatum (Willd.) G.L.Nesom",11.482653,42.514007,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",11.008753,43.752336,1784.12411615277,2013
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.482653,42.514007,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",10.848028,43.748579,1784.12411615277,2013
"Seseli tortuosum L. subsp. tortuosum",11.482653,42.514007,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",10.944997,43.79569,1784.12411615277,2013
"Cyclamen hederifolium Aiton subsp. hederifolium",11.034756,43.808382,1784.12411615277,2013
"Cyclamen hederifolium Aiton subsp. hederifolium",10.99472,43.780197,1784.12411615277,2013
"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.850522,43.887981,1784.12411615277,2013
"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.000082,43.784295,1784.12411615277,2013
"Seseli tortuosum L. subsp. tortuosum",10.075095,44.032331,3989.42280401433,1942
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",10.99472,43.780197,1784.12411615277,2013
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",11.034756,43.808382,1784.12411615277,2013
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",11.008753,43.752336,1784.12411615277,2013
"Arbutus unedo L.",10.830005,43.878075,1784.12411615277,2013
"Arbutus unedo L.",10.848028,43.748579,1784.12411615277,2013
"Arbutus unedo L.",10.944997,43.79569,1784.12411615277,2013
"Arbutus unedo L.",10.99472,43.780197,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",11.034756,43.808382,1784.12411615277,2013
"Arbutus unedo L.",10.868103,43.849836,1784.12411615277,2013
"Arbutus unedo L.",10.941745,43.82875,1784.12411615277,2013
"Arbutus unedo L.",11.008753,43.752336,1784.12411615277,2013
"Arbutus unedo L.",11.034756,43.808382,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",10.99472,43.780197,1784.12411615277,2013
"Arbutus unedo L.",10.850522,43.887981,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",11.008753,43.752336,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",10.944997,43.79569,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",10.909194,43.828846,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",10.868103,43.849836,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",10.830005,43.878075,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",10.941745,43.82875,1784.12411615277,2013
"Calluna vulgaris (L.) Hull",10.850522,43.887981,1784.12411615277,2013
"Cyclamen hederifolium Aiton subsp. hederifolium",11.695246,42.663948,3989.42280401433,2010
"Erica multiflora L. subsp. multiflora",11.048502,42.89367,3989.42280401433,2010
"Spiranthes spiralis (L.) Chevall.",10.9998653727403,43.6863422481072,564.189583547756,2019
"Hieracium sabaudum L.",11.695246,42.663948,3989.42280401433,2010
"Callitriche brutia Petagna",11.42175,42.45342,1784.12411615277,1892
"Arbutus unedo L.",10.909194,43.828846,1784.12411615277,2013
"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch",10.918951,42.771692,1784.12411615277,2010
"Calluna vulgaris (L.) Hull",10.834117,44.114126,1784.12411615277,2019
"Allium savii Parl.",11.23333,42.45,1784.12411615277,1894
"Cervaria rivinii Gaertn.",11.495823,42.822505,3989.42280401433,2010
"Oenothera biennis L.",11.602622,42.870518,1784.12411615277,2010
"Solanum chenopodioides Lam.",10.99472,43.780197,1784.12411615277,2013
"Solanum chenopodioides Lam.",11.034756,43.808382,1784.12411615277,2013
"Solanum chenopodioides Lam.",11.008753,43.752336,1784.12411615277,2013
"Solanum chenopodioides Lam.",10.941745,43.82875,1784.12411615277,2013
"Solanum chenopodioides Lam.",10.850522,43.887981,1784.12411615277,2013
"Helianthus tuberosus L.",11.310509,42.675814,3989.42280401433,2010
"Pulicaria vulgaris Gaertn.",11.310509,42.675814,3989.42280401433,2010
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz",11.186093,42.545933,3989.42280401433,2010
"Calluna vulgaris (L.) Hull",10.427963,44.224098,1784.12411615277,2019
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",11.048502,42.89367,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",11.38333,44.05,564.189583547756,2019
"Helianthus tuberosus L.",10.941745,43.82875,1784.12411615277,2013
"Helianthus tuberosus L.",10.830005,43.878075,1784.12411615277,2013
"Helianthus tuberosus L.",11.008753,43.752336,1784.12411615277,2013
"Helianthus tuberosus L.",10.848028,43.748579,1784.12411615277,2013
"Helianthus tuberosus L.",10.99472,43.780197,1784.12411615277,2013
"Helianthus tuberosus L.",10.944997,43.79569,1784.12411615277,2013
