"X","Taxon","longitude","latitude","uncertainty","year"
1973,"Colchicum lusitanum Brot.",11.33327,43.894822,1784.12411615277,1880
1974,"Colchicum lusitanum Brot.",11.214829,43.703485,1784.12411615277,1915
1975,"Colchicum lusitanum Brot.",10.350938,43.743906,1784.12411615277,1873
1976,"Colchicum lusitanum Brot.",11.189327,43.969887,1784.12411615277,2009
1977,"Hieracium sabaudum L.",11.040332,44.065715,1784.12411615277,2006
1978,"Eclipta prostrata (L.) L.",10.386087,43.714258,1784.12411615277,2007
1979,"Eclipta prostrata (L.) L.",10.386087,43.714258,1784.12411615277,2007
1980,"Panicum dichotomiflorum Michx.",12.055971,43.480112,1784.12411615277,2004
1981,"Panicum dichotomiflorum Michx.",11.523086,43.56471,1784.12411615277,2004
1982,"Smilax aspera L.",10.395874,43.832501,1784.12411615277,2011
1983,"Spiranthes spiralis (L.) Chevall.",10.130867,44.014289,1784.12411615277,1942
1984,"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.000082,43.784295,1784.12411615277,2012
1985,"Prospero autumnale (L.) Speta",10.075458,42.580947,1784.12411615277,1909
1986,"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.17717,42.738313,1784.12411615277,2008
1987,"Spiranthes spiralis (L.) Chevall.",10.690142,43.172464,1784.12411615277,1995
1988,"Prospero autumnale (L.) Speta",10.180278,44.019122,1784.12411615277,1983
1989,"Smilax aspera L.",10.428853,43.431197,1784.12411615277,2011
1990,"Sternbergia colchiciflora Waldst. & Kit.",11.699801,43.153621,1784.12411615277,2006
1991,"Euphorbia dendroides L.",11.100882,42.252801,1784.12411615277,1886
1992,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.949922,43.161434,1784.12411615277,2000
1993,"Helianthus tuberosus L.",11.367415,42.791777,1784.12411615277,2000
1994,"Smilax aspera L.",9.9045,43.42779,1784.12411615277,1995
1995,"Smilax aspera L.",9.90239,43.43174,1784.12411615277,1995
1996,"Prospero autumnale (L.) Speta",10.311995,42.766451,1784.12411615277,2003
1997,"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1905
1998,"Smilax aspera L.",10.487928,43.749476,1784.12411615277,2009
1999,"Smilax aspera L.",10.594785,43.746474,1784.12411615277,2009
2000,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.533203,42.588773,1784.12411615277,1996
2001,"Arabidopsis thaliana (L.) Heynh.",11.611562,43.285762,1784.12411615277,1994
2002,"Leersia oryzoides (L.) Sw.",11.62142,43.50122,1784.12411615277,2004
2003,"Leersia oryzoides (L.) Sw.",11.523086,43.56471,1784.12411615277,2004
2004,"Oxalis pes-caprae L.",9.9045,43.42779,1784.12411615277,1995
2005,"Spiranthes spiralis (L.) Chevall.",9.9045,43.42779,1784.12411615277,1995
2006,"Sternbergia colchiciflora Waldst. & Kit.",11.129275,43.90027,1784.12411615277,2008
2007,"Sternbergia colchiciflora Waldst. & Kit.",10.949922,43.161434,1784.12411615277,2000
2008,"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.300545,42.77614,1784.12411615277,2003
2009,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.16732,43.997945,1784.12411615277,1942
2010,"Colchicum lusitanum Brot.",11.39933,43.86546,1784.12411615277,1954
2011,"Helianthus pauciflorus Nutt.",10.748933,43.222324,1784.12411615277,2003
2012,"Colchicum lusitanum Brot.",10.294289,43.727664,1784.12411615277,1954
2013,"Arabidopsis thaliana (L.) Heynh.",11.070076,43.930648,1784.12411615277,2002
2014,"Colchicum lusitanum Brot.",11.076548,43.91797,1784.12411615277,2002
2015,"Calluna vulgaris (L.) Hull",10.748933,43.222324,1784.12411615277,2003
2016,"Arabidopsis thaliana (L.) Heynh.",10.748933,43.222324,1784.12411615277,2003
2017,"Arbutus unedo L.",10.629105,43.38666,1784.12411615277,2009
2018,"Arbutus unedo L.",10.748933,43.222324,1784.12411615277,2003
2019,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.623446,43.398545,1784.12411615277,2009
2020,"Prospero autumnale (L.) Speta",10.598089,43.447607,1784.12411615277,2009
2021,"Spiranthes spiralis (L.) Chevall.",10.748933,43.222324,1784.12411615277,2003
2022,"Calluna vulgaris (L.) Hull",10.594785,43.746474,1784.12411615277,2009
2023,"Leersia oryzoides (L.) Sw.",11.65216,43.5117,1784.12411615277,2004
2024,"Alternanthera tenella Colla",11.255868,43.783279,1784.12411615277,1909
2025,"Prospero autumnale (L.) Speta",10.300545,42.77614,1784.12411615277,2003
2026,"Leersia oryzoides (L.) Sw.",11.863184,43.262168,1784.12411615277,2004
2027,"Colchicum lusitanum Brot.",10.279746,43.718821,1784.12411615277,1954
2028,"Artemisia verlotiorum Lamotte",11.786804,43.500119,1784.12411615277,2004
2029,"Artemisia verlotiorum Lamotte",11.523086,43.56471,1784.12411615277,2004
2030,"Artemisia verlotiorum Lamotte",11.523086,43.56471,1784.12411615277,2004
2031,"Artemisia verlotiorum Lamotte",11.57627,43.52121,1784.12411615277,2004
2032,"Artemisia verlotiorum Lamotte",11.768186,43.720621,1784.12411615277,2004
2033,"Artemisia verlotiorum Lamotte",11.070076,43.930648,1784.12411615277,2002
2034,"Artemisia verlotiorum Lamotte",11.875472,43.576924,1784.12411615277,2004
2035,"Artemisia verlotiorum Lamotte",11.847689,43.628598,1784.12411615277,2004
2036,"Artemisia verlotiorum Lamotte",11.030505,43.735948,1784.12411615277,2009
2037,"Artemisia verlotiorum Lamotte",11.925073,43.235166,1784.12411615277,2004
2038,"Artemisia verlotiorum Lamotte",11.851885,43.19075,1784.12411615277,2004
2039,"Artemisia verlotiorum Lamotte",11.176765,43.632443,1784.12411615277,2009
2040,"Artemisia verlotiorum Lamotte",12.105094,43.571386,1784.12411615277,2004
2041,"Artemisia verlotiorum Lamotte",11.903651,43.419606,1784.12411615277,2004
2042,"Artemisia verlotiorum Lamotte",11.040091,43.720169,1784.12411615277,2009
2043,"Callitriche brutia Petagna",9.840405,43.044186,1784.12411615277,2013
2044,"Calluna vulgaris (L.) Hull",11.736244,43.501921,1784.12411615277,1997
2045,"Calluna vulgaris (L.) Hull",11.653773,43.5113,1784.12411615277,1997
2046,"Calluna vulgaris (L.) Hull",11.076548,43.91797,1784.12411615277,1936
2047,"Calluna vulgaris (L.) Hull",10.702331,43.825066,1784.12411615277,1958
2048,"Calluna vulgaris (L.) Hull",11.244596,43.099825,1784.12411615277,1991
2049,"Ceratonia siliqua L.",10.89197,42.379389,1784.12411615277,1951
2050,"Prospero autumnale (L.) Speta",10.075458,42.580947,1784.12411615277,1999
2051,"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1966
2052,"Arabidopsis thaliana (L.) Heynh.",11.341209,43.636776,1784.12411615277,2002
2053,"Arabidopsis thaliana (L.) Heynh.",11.39169,42.889722,1784.12411615277,2000
2054,"Arabidopsis thaliana (L.) Heynh.",11.244596,43.099825,1784.12411615277,1991
2055,"Arbutus unedo L.",10.482421,43.790294,1784.12411615277,1978
2056,"Arbutus unedo L.",11.341209,43.636776,1784.12411615277,2002
2057,"Arbutus unedo L.",10.384697,43.517546,1784.12411615277,2011
2058,"Arbutus unedo L.",11.222879,43.137808,1784.12411615277,2006
2059,"Arbutus unedo L.",11.094046,43.085071,1784.12411615277,2012
2060,"Arbutus unedo L.",11.244596,43.099825,1784.12411615277,1991
2061,"Arbutus unedo L.",11.181966,42.893975,1784.12411615277,1996
2062,"Colchicum lusitanum Brot.",11.90605,43.436746,1784.12411615277,1912
2063,"Colchicum lusitanum Brot.",10.536313,43.756417,3989.42280401433,1954
2064,"Colchicum lusitanum Brot.",11.23397,43.87897,1784.12411615277,1888
2065,"Colchicum lusitanum Brot.",11.38933,42.5128,1784.12411615277,1905
2066,"Colchicum lusitanum Brot.",11.307282,44.135201,1784.12411615277,1891
2067,"Colchicum lusitanum Brot.",11.23397,43.87897,1784.12411615277,1882
2068,"Colchicum lusitanum Brot.",11.384204,43.556993,1784.12411615277,1913
2069,"Colchicum lusitanum Brot.",10.279746,43.718821,1784.12411615277,1952
2070,"Colchicum lusitanum Brot.",10.466806,43.819125,1784.12411615277,1864
2071,"Colchicum lusitanum Brot.",10.804126,43.73242,1784.12411615277,1954
2072,"Colchicum lusitanum Brot.",11.33327,43.894822,1784.12411615277,1880
2073,"Colchicum lusitanum Brot.",11.517033,43.681663,1784.12411615277,1866
2074,"Colchicum lusitanum Brot.",11.497155,43.732788,1784.12411615277,1921
2075,"Colchicum lusitanum Brot.",11.053651,43.818845,1784.12411615277,1853
2076,"Colchicum lusitanum Brot.",10.857949,43.546806,1784.12411615277,1871
2077,"Colchicum lusitanum Brot.",11.214799,43.783999,1784.12411615277,1899
2078,"Colchicum lusitanum Brot.",11.385338,44.120703,1784.12411615277,1907
2079,"Colchicum lusitanum Brot.",10.873174,44.032637,1784.12411615277,1882
2080,"Colchicum lusitanum Brot.",11.214799,43.783999,1784.12411615277,1954
2081,"Colchicum lusitanum Brot.",11.214799,43.783999,1784.12411615277,1880
2082,"Colchicum lusitanum Brot.",11.179037,43.756517,1784.12411615277,1915
2083,"Colchicum lusitanum Brot.",11.809319,43.694041,1784.12411615277,1863
2084,"Colchicum lusitanum Brot.",11.214799,43.783999,1784.12411615277,1899
2085,"Colchicum lusitanum Brot.",11.214799,43.783999,1784.12411615277,1872
2086,"Colchicum lusitanum Brot.",11.26413,43.75704,1784.12411615277,1881
2087,"Colchicum lusitanum Brot.",11.7212,43.788124,1784.12411615277,1880
2088,"Colchicum lusitanum Brot.",11.396208,43.85278,1784.12411615277,1955
2089,"Colchicum lusitanum Brot.",11.250032,43.763199,1784.12411615277,1884
2090,"Colchicum lusitanum Brot.",10.489255,43.910796,1784.12411615277,1844
2091,"Colchicum lusitanum Brot.",10.944997,43.79569,1784.12411615277,2012
2092,"Colchicum lusitanum Brot.",10.909194,43.828846,1784.12411615277,2012
2093,"Colchicum lusitanum Brot.",10.848707,43.895463,1784.12411615277,2012
2094,"Colchicum lusitanum Brot.",11.000082,43.784295,1784.12411615277,2012
2095,"Spiranthes spiralis (L.) Chevall.",10.45458,43.79292,1784.12411615277,2009
2096,"Colchicum lusitanum Brot.",11.168726,43.894235,1784.12411615277,2009
2097,"Colchicum lusitanum Brot.",11.157338,43.96659,1784.12411615277,2009
2098,"Hieracium sabaudum L.",11.076548,43.91797,1784.12411615277,1936
2099,"Helianthus tuberosus L.",10.541711,43.768655,1784.12411615277,2009
2100,"Spiranthes spiralis (L.) Chevall.",10.281165,43.681304,1784.12411615277,1908
2101,"Solanum chenopodioides Lam.",11.10196,43.94595,1784.12411615277,2013
2102,"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1992
2103,"Arbutus unedo L.",11.100882,42.252801,1784.12411615277,2000
2104,"Spiranthes spiralis (L.) Chevall.",10.2647709846497,44.0071076508778,1784.12411615277,1993
2105,"Spiranthes spiralis (L.) Chevall.",10.108500123024,44.0525419189689,1784.12411615277,2016
2106,"Spiranthes spiralis (L.) Chevall.",10.1240944862366,44.0594658494226,1784.12411615277,2006
2107,"Smilax aspera L.",10.336785792606,43.5996075567425,564.189583547756,1984
2108,"Oxalis pes-caprae L.",10.101351,44.006677,1784.12411615277,1942
2109,"Salicornia perennans Willd. subsp. perennans",10.786698,42.893885,1784.12411615277,2001
2110,"Artemisia verlotiorum Lamotte",11.367415,42.791777,1784.12411615277,2000
2111,"Dittrichia graveolens (L.) Greuter",10.903171,42.366977,1784.12411615277,1882
2112,"Arbutus unedo L.",11.367415,42.791777,1784.12411615277,2000
2113,"Smilax aspera L.",11.367415,42.791777,1784.12411615277,2000
2114,"Dittrichia graveolens (L.) Greuter",10.241524,43.947237,1784.12411615277,2016
2115,"Dittrichia graveolens (L.) Greuter",10.903171,42.366977,1784.12411615277,1894
2116,"Dittrichia graveolens (L.) Greuter",10.903171,42.366977,1784.12411615277,1895
2117,"Dittrichia graveolens (L.) Greuter",10.903171,42.366977,1784.12411615277,1996
2118,"Dittrichia graveolens (L.) Greuter",10.903171,42.366977,1784.12411615277,1897
2119,"Smilax aspera L.",10.903171,42.366977,1784.12411615277,1894
2120,"Smilax aspera L.",10.903171,42.366977,1784.12411615277,1996
2121,"Artemisia verlotiorum Lamotte",11.237356,43.203652,3989.42280401433,2001
2122,"Ceratonia siliqua L.",11.145667,42.411119,1784.12411615277,1915
2123,"Arabidopsis thaliana (L.) Heynh.",11.374771,42.397728,1784.12411615277,2001
2124,"Calluna vulgaris (L.) Hull",11.59897,42.84107,1784.12411615277,1994
2125,"Calluna vulgaris (L.) Hull",11.57693,42.89451,1784.12411615277,1994
2126,"Calluna vulgaris (L.) Hull",11.58665,42.83998,1784.12411615277,1994
2127,"Calluna vulgaris (L.) Hull",11.58744,42.8493,1784.12411615277,1994
2128,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.903171,42.366977,1784.12411615277,1996
2129,"Colchicum lusitanum Brot.",11.374771,42.397728,1784.12411615277,2001
2130,"Euphorbia dendroides L.",10.286808,42.819282,1784.12411615277,1950
2131,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.374771,42.397728,1784.12411615277,2001
2132,"Smilax aspera L.",10.3458420932293,43.4647698648188,564.189583547756,2016
2133,"Callitriche brutia Petagna",10.903171,42.366977,1784.12411615277,1897
2134,"Prospero autumnale (L.) Speta",11.374771,42.397728,1784.12411615277,2001
2135,"Arbutus unedo L.",10.3458957374096,43.4653538841693,564.189583547756,2016
2136,"Arabidopsis thaliana (L.) Heynh.",10.903171,42.366977,1784.12411615277,1897
2137,"Salicornia perennans Willd. subsp. perennans",11.374771,42.397728,1784.12411615277,2001
2138,"Smilax aspera L.",11.374771,42.397728,1784.12411615277,2001
2139,"Artemisia verlotiorum Lamotte",10.949922,43.161434,1784.12411615277,2001
2140,"Spiranthes spiralis (L.) Chevall.",10.593615,44.010372,1784.12411615277,1908
2141,"Spiranthes spiralis (L.) Chevall.",10.295183,43.611198,1784.12411615277,1908
2142,"Spiranthes spiralis (L.) Chevall.",10.112225,44.084105,1784.12411615277,1908
2143,"Spiranthes spiralis (L.) Chevall.",10.825938,43.038241,1784.12411615277,1908
2144,"Smilax aspera L.",10.097616,42.577286,564.189583547756,2015
2145,"Smilax aspera L.",10.0881984829903,42.6005932921158,1784.12411615277,2015
2146,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.3378465172136,43.5981235502169,1784.12411615277,1984
2147,"Smilax aspera L.",10.3378465172136,43.5981235502169,1784.12411615277,1984
2148,"Colchicum lusitanum Brot.",11.255868,43.783279,1784.12411615277,1899
2149,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.096672,42.582879,564.189583547756,2015
2150,"Sternbergia colchiciflora Waldst. & Kit.",11.871515,42.940429,1784.12411615277,1998
2151,"Prospero autumnale (L.) Speta",10.2419,43.9468,564.189583547756,2016
2152,"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.2717028,43.9396694,564.189583547756,2016
2153,"Arbutus unedo L.",10.563213,43.473523,1784.12411615277,2014
2154,"Calluna vulgaris (L.) Hull",11.040332,44.065715,1784.12411615277,2006
2155,"Arbutus unedo L.",10.1188910007477,44.0498122183356,1784.12411615277,2016
2156,"Arbutus unedo L.",10.649751,43.211367,1784.12411615277,2015
2157,"Euphorbia dendroides L.",11.081389,42.418528,1784.12411615277,1879
2158,"Hieracium sabaudum L.",11.333635,43.318519,3989.42280401433,1994
2159,"Arbutus unedo L.",10.866032,43.399396,1784.12411615277,1908
2160,"Spiranthes spiralis (L.) Chevall.",10.1284798979759,44.0280935085952,1784.12411615277,2016
2161,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.333635,43.318519,3989.42280401433,1994
2162,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.225283,43.388492,3989.42280401433,1994
2163,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.114232,42.762365,3989.42280401433,1994
2164,"Smilax aspera L.",10.533516,43.751545,1784.12411615277,2009
2165,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.993749,43.274441,3989.42280401433,1994
2166,"Smilax aspera L.",10.557218,43.707474,1784.12411615277,2009
2167,"Solanum chenopodioides Lam.",10.533516,43.751545,1784.12411615277,2009
2168,"Solanum chenopodioides Lam.",10.487928,43.749476,1784.12411615277,2009
2169,"Solanum chenopodioides Lam.",10.557218,43.707474,1784.12411615277,2009
2170,"Solanum chenopodioides Lam.",10.477202,43.771755,1784.12411615277,2009
2171,"Spiranthes spiralis (L.) Chevall.",10.487928,43.749476,1784.12411615277,2009
2172,"Spiranthes spiralis (L.) Chevall.",10.477202,43.771755,1784.12411615277,2009
2173,"Tradescantia fluminensis Vell.",10.594785,43.746474,1784.12411615277,2009
2174,"Posidonia oceanica (L.) Delile",10.075458,42.580947,1784.12411615277,1998
2175,"Arbutus unedo L.",11.62645,43.34722,564.189583547756,2016
2176,"Ceratonia siliqua L.",10.0842,42.60619,564.189583547756,2015
2177,"Arabidopsis thaliana (L.) Heynh.",11.145667,42.411119,1784.12411615277,1876
2178,"Arabidopsis thaliana (L.) Heynh.",11.145667,42.411119,1784.12411615277,1966
2179,"Arabidopsis thaliana (L.) Heynh.",11.145667,42.411119,1784.12411615277,1993
2180,"Tradescantia fluminensis Vell.",10.5150543430398,43.7389987978962,1784.12411615277,2007
2181,"Arbutus unedo L.",10.294215,42.78222,3989.42280401433,1871
2182,"Taraxacum gianninii Arrigoni, Ferretti & Padula",10.6243,44.0522,564.189583547756,2015
2183,"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.2782917,43.9578389,564.189583547756,2016
2184,"Colchicum lusitanum Brot.",11.214799,43.783999,1784.12411615277,1881
2185,"Spiranthes spiralis (L.) Chevall.",10.2824611,43.9579056,564.189583547756,2016
2186,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.543384,43.110067,1784.12411615277,2015
2187,"Artemisia verlotiorum Lamotte",11.046388,43.548668,564.189583547756,2016
2188,"Dittrichia viscosa (L.) Greuter subsp. viscosa",12.130727,43.569459,3989.42280401433,1994
2189,"Arbutus unedo L.",10.1061236858368,44.0506758660399,1784.12411615277,2016
2190,"Artemisia verlotiorum Lamotte",11.304202,43.105901,1784.12411615277,1999
2191,"Calluna vulgaris (L.) Hull",11.59979,42.84924,1784.12411615277,1994
2192,"Arbutus unedo L.",9.904034,44.169595,1784.12411615277,1902
2193,"Arbutus unedo L.",11.295566,43.754456,1784.12411615277,1880
2194,"Arbutus unedo L.",11.10354,43.746453,1784.12411615277,1865
2195,"Arbutus unedo L.",10.52758,42.931607,1784.12411615277,1951
2196,"Arbutus unedo L.",10.505662,42.959973,1784.12411615277,1951
2197,"Arbutus unedo L.",10.714243,43.74729,1784.12411615277,1950
2198,"Arbutus unedo L.",10.305468,42.804646,1784.12411615277,1947
2199,"Arbutus unedo L.",10.214744,42.795641,1784.12411615277,1962
2200,"Arbutus unedo L.",11.269031,43.816974,1784.12411615277,1937
2201,"Arbutus unedo L.",10.310407,42.337112,1784.12411615277,1964
2202,"Arabidopsis thaliana (L.) Heynh.",11.55174,42.89486,1784.12411615277,1994
2203,"Arabidopsis thaliana (L.) Heynh.",11.57693,42.89451,1784.12411615277,1994
2204,"Arabidopsis thaliana (L.) Heynh.",11.5632,42.89406,1784.12411615277,1994
2205,"Arabidopsis thaliana (L.) Heynh.",11.57606,42.88573,1784.12411615277,1994
2206,"Arabidopsis thaliana (L.) Heynh.",11.56517,42.90414,1784.12411615277,1994
2207,"Arabidopsis thaliana (L.) Heynh.",10.27377,43.957364,1784.12411615277,2011
2208,"Arabidopsis thaliana (L.) Heynh.",10.403898,44.108172,1784.12411615277,2011
2209,"Arabidopsis thaliana (L.) Heynh.",10.333201,44.161017,1784.12411615277,2011
2210,"Arabidopsis thaliana (L.) Heynh.",10.407223,43.966277,1784.12411615277,2011
2211,"Arabidopsis thaliana (L.) Heynh.",10.286437,43.947371,1784.12411615277,2011
2212,"Arbutus unedo L.",10.685166,43.903454,1784.12411615277,1797
2213,"Arbutus unedo L.",11.237356,43.203652,3989.42280401433,2001
2214,"Helianthus tuberosus L.",11.237356,43.203652,3989.42280401433,2001
